Product_Weight,Product_Allocated_Area,Product_MRP,Store_Establishment_Year,Product_Id,Product_Sugar_Content,Product_Type,Store_Id,Store_Size,Store_Location_City_Type,Store_Type
12.97,0.129,133.31,2009,FD709,Low Sugar,Frozen Foods,OUT004,Medium,Tier 2,Supermarket Type2
14.69,0.044,172.0,1987,FD512,Low Sugar,Snack Foods,OUT001,High,Tier 2,Supermarket Type1
12.07,0.098,103.73,1987,DR5794,Low Sugar,Soft Drinks,OUT001,High,Tier 2,Supermarket Type1
11.21,0.116,153.1,2009,FD322,reg,Baking Goods,OUT004,Medium,Tier 2,Supermarket Type2
9.91,0.156,97.07,1998,FD6400,Low Sugar,Frozen Foods,OUT002,Small,Tier 3,Food Mart
12.51,0.014,133.07,2009,FD6482,Low Sugar,Canned,OUT004,Medium,Tier 2,Supermarket Type2
12.44,0.292,125.43,2009,FD5765,Regular,Canned,OUT004,Medium,Tier 2,Supermarket Type2
9.39,0.149,116.56,1998,FD1527,Low Sugar,Snack Foods,OUT002,Small,Tier 3,Food Mart
13.46,0.011,133.21,2009,NC739,No Sugar,Household,OUT004,Medium,Tier 2,Supermarket Type2
10.94,0.131,148.75,2009,FD2155,Regular,Fruits and Vegetables,OUT004,Medium,Tier 2,Supermarket Type2
10.02,0.058,121.03,1987,FD1391,Low Sugar,Starchy Foods,OUT001,High,Tier 2,Supermarket Type1
12.53,0.021,138.42,2009,FD4747,Low Sugar,Fruits and Vegetables,OUT004,Medium,Tier 2,Supermarket Type2
12.61,0.094,135.24,2009,NC4854,No Sugar,Household,OUT004,Medium,Tier 2,Supermarket Type2
12.42,0.072,181.53,1987,FD3341,Low Sugar,Snack Foods,OUT001,High,Tier 2,Supermarket Type1
12.04,0.024,91.83,1998,NC1458,No Sugar,Health and Hygiene,OUT002,Small,Tier 3,Food Mart
12.95,0.03,99.23,2009,FD2214,Low Sugar,Frozen Foods,OUT004,Medium,Tier 2,Supermarket Type2
10.56,0.097,156.97,2009,FD1416,Low Sugar,Breads,OUT004,Medium,Tier 2,Supermarket Type2
14.65,0.011,187.82,1987,FD4149,Low Sugar,Frozen Foods,OUT001,High,Tier 2,Supermarket Type1
13.68,0.157,159.11,2009,NC8400,No Sugar,Household,OUT004,Medium,Tier 2,Supermarket Type2
10.9,0.151,142.18,2009,FD8620,Low Sugar,Dairy,OUT004,Medium,Tier 2,Supermarket Type2
11.96,0.015,172.03,2009,FD8229,Regular,Snack Foods,OUT004,Medium,Tier 2,Supermarket Type2
12.06,0.014,130.85,2009,FD6805,Low Sugar,Meat,OUT004,Medium,Tier 2,Supermarket Type2
10.55,0.15,132.82,2009,FD4925,Low Sugar,Frozen Foods,OUT004,Medium,Tier 2,Supermarket Type2
13.56,0.009,163.39,2009,FD3627,Low Sugar,Baking Goods,OUT004,Medium,Tier 2,Supermarket Type2
11.5,0.095,163.03,2009,FD5117,Low Sugar,Snack Foods,OUT004,Medium,Tier 2,Supermarket Type2
11.47,0.049,157.96,2009,FD2472,Low Sugar,Canned,OUT004,Medium,Tier 2,Supermarket Type2
12.07,0.076,156.9,2009,NC3518,No Sugar,Health and Hygiene,OUT004,Medium,Tier 2,Supermarket Type2
14.55,0.14,175.68,1999,NC2075,No Sugar,Household,OUT003,Medium,Tier 1,Departmental Store
14.29,0.097,186.0,1987,FD8527,Regular,Baking Goods,OUT001,High,Tier 2,Supermarket Type1
11.14,0.094,118.4,2009,FD1215,Low Sugar,Snack Foods,OUT004,Medium,Tier 2,Supermarket Type2
10.56,0.051,143.92,2009,DR3580,Low Sugar,Soft Drinks,OUT004,Medium,Tier 2,Supermarket Type2
10.91,0.037,104.28,1998,NC4141,No Sugar,Household,OUT002,Small,Tier 3,Food Mart
7.76,0.067,104.59,1998,FD2080,Regular,Meat,OUT002,Small,Tier 3,Food Mart
13.37,0.074,194.86,1987,FD4455,Low Sugar,Snack Foods,OUT001,High,Tier 2,Supermarket Type1
13.75,0.097,184.29,1999,FD8573,Regular,Frozen Foods,OUT003,Medium,Tier 1,Departmental Store
15.16,0.14,193.25,1987,FD7800,Low Sugar,Frozen Foods,OUT001,High,Tier 2,Supermarket Type1
13.41,0.173,140.92,2009,FD359,Low Sugar,Canned,OUT004,Medium,Tier 2,Supermarket Type2
13.19,0.03,163.87,2009,FD1242,Regular,Breakfast,OUT004,Medium,Tier 2,Supermarket Type2
16.75,0.043,236.09,1999,NC177,No Sugar,Health and Hygiene,OUT003,Medium,Tier 1,Departmental Store
17.56,0.151,199.7,1999,NC3541,No Sugar,Household,OUT003,Medium,Tier 1,Departmental Store
10.95,0.063,127.32,2009,FD7457,Low Sugar,Meat,OUT004,Medium,Tier 2,Supermarket Type2
14.05,0.074,130.94,2009,FD4720,Low Sugar,Snack Foods,OUT004,Medium,Tier 2,Supermarket Type2
12.47,0.033,175.32,2009,DR994,Low Sugar,Soft Drinks,OUT004,Medium,Tier 2,Supermarket Type2
15.42,0.027,156.61,1999,FD6186,Low Sugar,Snack Foods,OUT003,Medium,Tier 1,Departmental Store
9.4,0.011,141.15,2009,NC4933,No Sugar,Household,OUT004,Medium,Tier 2,Supermarket Type2
8.95,0.082,144.3,2009,FD1187,Low Sugar,Baking Goods,OUT004,Medium,Tier 2,Supermarket Type2
13.23,0.08,147.66,2009,DR3454,Low Sugar,Hard Drinks,OUT004,Medium,Tier 2,Supermarket Type2
12.9,0.014,136.17,2009,FD7213,Regular,Canned,OUT004,Medium,Tier 2,Supermarket Type2
13.4,0.033,164.14,2009,FD6516,Regular,Dairy,OUT004,Medium,Tier 2,Supermarket Type2
10.29,0.123,154.03,2009,FD785,Low Sugar,Dairy,OUT004,Medium,Tier 2,Supermarket Type2
12.14,0.141,135.94,2009,NC7004,No Sugar,Health and Hygiene,OUT004,Medium,Tier 2,Supermarket Type2
10.49,0.125,118.86,1987,FD6333,Low Sugar,Baking Goods,OUT001,High,Tier 2,Supermarket Type1
8.38,0.152,104.11,1998,NC5496,No Sugar,Health and Hygiene,OUT002,Small,Tier 3,Food Mart
15.23,0.096,122.34,2009,NC5507,No Sugar,Household,OUT004,Medium,Tier 2,Supermarket Type2
10.01,0.133,104.76,1998,FD6263,Low Sugar,Breakfast,OUT002,Small,Tier 3,Food Mart
17.77,0.047,175.25,1999,DR2228,Low Sugar,Soft Drinks,OUT003,Medium,Tier 1,Departmental Store
11.71,0.103,176.85,1999,FD70,Regular,Dairy,OUT003,Medium,Tier 1,Departmental Store
8.55,0.057,155.26,2009,FD6403,Low Sugar,Fruits and Vegetables,OUT004,Medium,Tier 2,Supermarket Type2
12.48,0.021,183.1,1987,FD3066,Low Sugar,Canned,OUT001,High,Tier 2,Supermarket Type1
11.95,0.061,139.68,2009,FD7224,Low Sugar,Canned,OUT004,Medium,Tier 2,Supermarket Type2
12.65,0.054,136.23,2009,DR4567,Low Sugar,Soft Drinks,OUT004,Medium,Tier 2,Supermarket Type2
14.99,0.205,154.74,1987,NC2805,No Sugar,Household,OUT001,High,Tier 2,Supermarket Type1
9.65,0.133,124.45,1987,FD3786,Regular,Dairy,OUT001,High,Tier 2,Supermarket Type1
14.34,0.015,122.75,2009,NC5207,No Sugar,Others,OUT004,Medium,Tier 2,Supermarket Type2
14.55,0.092,197.58,1987,FD4430,Regular,Fruits and Vegetables,OUT001,High,Tier 2,Supermarket Type1
15.23,0.061,102.12,2009,FD8729,Low Sugar,Fruits and Vegetables,OUT004,Medium,Tier 2,Supermarket Type2
15.22,0.116,166.39,1999,NC2832,No Sugar,Household,OUT003,Medium,Tier 1,Departmental Store
12.92,0.04,136.02,2009,DR5017,Low Sugar,Hard Drinks,OUT004,Medium,Tier 2,Supermarket Type2
15.65,0.142,179.45,1987,NC3400,No Sugar,Household,OUT001,High,Tier 2,Supermarket Type1
9.82,0.086,95.63,1998,FD1553,Low Sugar,Snack Foods,OUT002,Small,Tier 3,Food Mart
16.87,0.053,149.08,1999,FD7868,Low Sugar,Frozen Foods,OUT003,Medium,Tier 1,Departmental Store
15.51,0.021,189.65,1999,NC4284,No Sugar,Household,OUT003,Medium,Tier 1,Departmental Store
11.91,0.033,105.17,1987,FD4724,Regular,Baking Goods,OUT001,High,Tier 2,Supermarket Type1
16.21,0.041,189.13,1999,FD5955,Regular,Fruits and Vegetables,OUT003,Medium,Tier 1,Departmental Store
7.73,0.03,122.19,1998,FD3883,Low Sugar,Meat,OUT002,Small,Tier 3,Food Mart
11.01,0.142,167.55,2009,DR1666,Low Sugar,Soft Drinks,OUT004,Medium,Tier 2,Supermarket Type2
15.76,0.032,201.96,1999,FD7917,Regular,Canned,OUT003,Medium,Tier 1,Departmental Store
13.84,0.044,159.88,2009,NC7483,No Sugar,Health and Hygiene,OUT004,Medium,Tier 2,Supermarket Type2
13.17,0.055,145.4,2009,FD7823,Low Sugar,Snack Foods,OUT004,Medium,Tier 2,Supermarket Type2
10.43,0.09,117.52,1987,FD1333,Low Sugar,Snack Foods,OUT001,High,Tier 2,Supermarket Type1
10.3,0.127,126.85,2009,DR4069,Low Sugar,Soft Drinks,OUT004,Medium,Tier 2,Supermarket Type2
9.9,0.013,139.2,1999,NC475,No Sugar,Health and Hygiene,OUT003,Medium,Tier 1,Departmental Store
15.49,0.054,163.02,1999,FD5262,Regular,Meat,OUT003,Medium,Tier 1,Departmental Store
10.29,0.088,99.94,1998,FD6849,Regular,Fruits and Vegetables,OUT002,Small,Tier 3,Food Mart
14.13,0.049,134.47,2009,NC1970,No Sugar,Household,OUT004,Medium,Tier 2,Supermarket Type2
13.49,0.071,145.6,2009,FD5790,Low Sugar,Breakfast,OUT004,Medium,Tier 2,Supermarket Type2
12.44,0.045,149.44,2009,FD2054,Low Sugar,Dairy,OUT004,Medium,Tier 2,Supermarket Type2
13.37,0.095,171.76,1998,FD514,Regular,Breakfast,OUT002,Small,Tier 3,Food Mart
14.4,0.039,182.76,1987,FD5937,Regular,Snack Foods,OUT001,High,Tier 2,Supermarket Type1
13.06,0.162,132.86,2009,FD7873,Low Sugar,Starchy Foods,OUT004,Medium,Tier 2,Supermarket Type2
11.94,0.104,158.99,2009,FD3043,Low Sugar,Canned,OUT004,Medium,Tier 2,Supermarket Type2
9.96,0.036,137.0,2009,FD8330,Regular,Snack Foods,OUT004,Medium,Tier 2,Supermarket Type2
14.26,0.013,163.94,1987,NC2163,No Sugar,Household,OUT001,High,Tier 2,Supermarket Type1
12.7,0.076,209.05,1987,NC7863,No Sugar,Household,OUT001,High,Tier 2,Supermarket Type1
10.36,0.043,126.49,2009,DR3512,Low Sugar,Hard Drinks,OUT004,Medium,Tier 2,Supermarket Type2
12.36,0.017,167.0,2009,FD3867,Low Sugar,Seafood,OUT004,Medium,Tier 2,Supermarket Type2
8.9,0.076,143.36,2009,FD3099,Regular,Baking Goods,OUT004,Medium,Tier 2,Supermarket Type2
13.73,0.05,139.12,2009,NC7298,No Sugar,Household,OUT004,Medium,Tier 2,Supermarket Type2
15.7,0.009,159.46,1999,FD4070,Regular,Meat,OUT003,Medium,Tier 1,Departmental Store
10.88,0.095,111.96,1987,NC7158,No Sugar,Household,OUT001,High,Tier 2,Supermarket Type1
13.77,0.015,155.54,2009,FD1806,Low Sugar,Fruits and Vegetables,OUT004,Medium,Tier 2,Supermarket Type2
8.49,0.112,133.27,1998,FD5830,Low Sugar,Baking Goods,OUT002,Small,Tier 3,Food Mart
12.67,0.047,124.48,2009,FD5753,reg,Frozen Foods,OUT004,Medium,Tier 2,Supermarket Type2
15.97,0.064,187.64,1999,FD6637,Low Sugar,Breads,OUT003,Medium,Tier 1,Departmental Store
13.46,0.036,183.41,1999,FD4372,Low Sugar,Fruits and Vegetables,OUT003,Medium,Tier 1,Departmental Store
10.74,0.183,129.43,2009,FD2420,Low Sugar,Canned,OUT004,Medium,Tier 2,Supermarket Type2
12.05,0.175,122.68,2009,FD8135,Regular,Canned,OUT004,Medium,Tier 2,Supermarket Type2
11.71,0.106,195.75,1999,FD5652,Low Sugar,Dairy,OUT003,Medium,Tier 1,Departmental Store
10.38,0.014,107.67,1998,FD2020,Low Sugar,Baking Goods,OUT002,Small,Tier 3,Food Mart
15.54,0.068,174.46,1987,FD3100,Regular,Fruits and Vegetables,OUT001,High,Tier 2,Supermarket Type1
12.35,0.185,131.65,2009,FD812,Regular,Canned,OUT004,Medium,Tier 2,Supermarket Type2
11.95,0.052,112.04,2009,NC7408,No Sugar,Household,OUT004,Medium,Tier 2,Supermarket Type2
13.82,0.021,162.84,1987,NC3322,No Sugar,Health and Hygiene,OUT001,High,Tier 2,Supermarket Type1
11.59,0.065,139.67,2009,FD1290,Low Sugar,Frozen Foods,OUT004,Medium,Tier 2,Supermarket Type2
15.34,0.076,123.15,2009,FD796,Low Sugar,Snack Foods,OUT004,Medium,Tier 2,Supermarket Type2
11.3,0.282,173.55,2009,FD2498,Low Sugar,Baking Goods,OUT004,Medium,Tier 2,Supermarket Type2
12.8,0.03,156.3,2009,FD2702,Regular,Baking Goods,OUT004,Medium,Tier 2,Supermarket Type2
12.67,0.016,176.07,1987,FD5308,Regular,Snack Foods,OUT001,High,Tier 2,Supermarket Type1
8.99,0.045,73.33,1998,DR6398,Low Sugar,Hard Drinks,OUT002,Small,Tier 3,Food Mart
10.95,0.066,171.68,2009,FD3511,Low Sugar,Breakfast,OUT004,Medium,Tier 2,Supermarket Type2
15.44,0.099,194.71,1999,FD1692,Regular,Meat,OUT003,Medium,Tier 1,Departmental Store
13.29,0.21,162.14,2009,FD1051,Low Sugar,Canned,OUT004,Medium,Tier 2,Supermarket Type2
13.25,0.073,137.13,2009,FD7099,Low Sugar,Baking Goods,OUT004,Medium,Tier 2,Supermarket Type2
12.09,0.043,149.17,2009,DR1676,Regular,Soft Drinks,OUT004,Medium,Tier 2,Supermarket Type2
15.89,0.03,148.23,1999,FD7214,Low Sugar,Snack Foods,OUT003,Medium,Tier 1,Departmental Store
14.8,0.014,115.71,2009,FD6556,Low Sugar,Breads,OUT004,Medium,Tier 2,Supermarket Type2
15.46,0.091,218.09,1999,FD7834,Regular,Dairy,OUT003,Medium,Tier 1,Departmental Store
14.11,0.079,171.77,1999,FD4916,Low Sugar,Baking Goods,OUT003,Medium,Tier 1,Departmental Store
8.2,0.114,156.97,2009,FD8591,Low Sugar,Snack Foods,OUT004,Medium,Tier 2,Supermarket Type2
14.39,0.057,184.41,1987,FD4568,reg,Baking Goods,OUT001,High,Tier 2,Supermarket Type1
9.21,0.01,144.35,1999,FD460,Low Sugar,Baking Goods,OUT003,Medium,Tier 1,Departmental Store
11.48,0.01,161.03,2009,NC2844,No Sugar,Health and Hygiene,OUT004,Medium,Tier 2,Supermarket Type2
14.76,0.166,130.05,2009,FD5358,Low Sugar,Snack Foods,OUT004,Medium,Tier 2,Supermarket Type2
15.2,0.045,183.49,1987,NC3174,No Sugar,Health and Hygiene,OUT001,High,Tier 2,Supermarket Type1
13.26,0.28,137.37,2009,FD2580,Regular,Dairy,OUT004,Medium,Tier 2,Supermarket Type2
14.37,0.013,121.08,2009,FD825,Regular,Fruits and Vegetables,OUT004,Medium,Tier 2,Supermarket Type2
13.62,0.069,134.47,2009,FD3364,Low Sugar,Meat,OUT004,Medium,Tier 2,Supermarket Type2
14.47,0.115,170.55,1999,FD3982,Low Sugar,Dairy,OUT003,Medium,Tier 1,Departmental Store
12.9,0.025,172.85,1987,FD3645,Regular,Starchy Foods,OUT001,High,Tier 2,Supermarket Type1
8.93,0.053,125.75,1998,FD5789,Low Sugar,Dairy,OUT002,Small,Tier 3,Food Mart
13.42,0.011,97.93,2009,FD2037,Regular,Meat,OUT004,Medium,Tier 2,Supermarket Type2
12.35,0.038,117.82,2009,FD5972,Low Sugar,Dairy,OUT004,Medium,Tier 2,Supermarket Type2
15.23,0.067,254.34,1999,FD5995,Regular,Fruits and Vegetables,OUT003,Medium,Tier 1,Departmental Store
13.91,0.12,128.0,2009,NC3996,No Sugar,Health and Hygiene,OUT004,Medium,Tier 2,Supermarket Type2
13.45,0.03,148.09,2009,DR4746,Low Sugar,Hard Drinks,OUT004,Medium,Tier 2,Supermarket Type2
13.49,0.049,152.38,2009,FD5895,Low Sugar,Fruits and Vegetables,OUT004,Medium,Tier 2,Supermarket Type2
12.01,0.167,157.32,2009,FD8002,Low Sugar,Dairy,OUT004,Medium,Tier 2,Supermarket Type2
11.42,0.029,138.95,2009,FD3949,Low Sugar,Seafood,OUT004,Medium,Tier 2,Supermarket Type2
11.74,0.107,155.03,2009,FD8727,Low Sugar,Dairy,OUT004,Medium,Tier 2,Supermarket Type2
16.45,0.052,173.16,1999,FD1793,Low Sugar,Meat,OUT003,Medium,Tier 1,Departmental Store
15.72,0.123,186.22,1999,FD3029,Low Sugar,Starchy Foods,OUT003,Medium,Tier 1,Departmental Store
10.82,0.103,144.35,2009,FD2339,Low Sugar,Snack Foods,OUT004,Medium,Tier 2,Supermarket Type2
11.17,0.028,129.35,2009,NC7972,No Sugar,Household,OUT004,Medium,Tier 2,Supermarket Type2
13.23,0.061,127.23,2009,FD7708,Low Sugar,Frozen Foods,OUT004,Medium,Tier 2,Supermarket Type2
13.85,0.054,216.44,1999,FD6307,Low Sugar,Fruits and Vegetables,OUT003,Medium,Tier 1,Departmental Store
14.5,0.052,151.13,2009,FD2231,Low Sugar,Snack Foods,OUT004,Medium,Tier 2,Supermarket Type2
13.88,0.068,159.78,2009,FD5956,Regular,Fruits and Vegetables,OUT004,Medium,Tier 2,Supermarket Type2
13.32,0.039,166.56,1987,FD6496,Regular,Fruits and Vegetables,OUT001,High,Tier 2,Supermarket Type1
12.14,0.142,149.87,1998,FD327,Low Sugar,Meat,OUT002,Small,Tier 3,Food Mart
9.0,0.021,103.73,1998,FD5370,Regular,Baking Goods,OUT002,Small,Tier 3,Food Mart
13.94,0.088,189.15,1987,FD2612,Low Sugar,Fruits and Vegetables,OUT001,High,Tier 2,Supermarket Type1
10.72,0.097,130.54,2009,FD4679,Regular,Frozen Foods,OUT004,Medium,Tier 2,Supermarket Type2
11.04,0.033,119.75,2009,FD8455,Regular,Dairy,OUT004,Medium,Tier 2,Supermarket Type2
12.51,0.116,119.07,2009,FD8398,Regular,Canned,OUT004,Medium,Tier 2,Supermarket Type2
16.67,0.046,202.84,1999,NC3219,No Sugar,Household,OUT003,Medium,Tier 1,Departmental Store
16.53,0.037,169.09,1987,FD6438,Low Sugar,Dairy,OUT001,High,Tier 2,Supermarket Type1
12.84,0.072,150.22,2009,FD4373,Low Sugar,Dairy,OUT004,Medium,Tier 2,Supermarket Type2
9.41,0.054,102.47,1998,DR7816,Low Sugar,Soft Drinks,OUT002,Small,Tier 3,Food Mart
13.3,0.046,152.97,2009,NC2023,No Sugar,Household,OUT004,Medium,Tier 2,Supermarket Type2
11.18,0.159,121.69,2009,FD3609,Low Sugar,Baking Goods,OUT004,Medium,Tier 2,Supermarket Type2
12.44,0.135,119.38,2009,FD6176,Low Sugar,Dairy,OUT004,Medium,Tier 2,Supermarket Type2
12.23,0.078,161.37,2009,FD5152,Low Sugar,Fruits and Vegetables,OUT004,Medium,Tier 2,Supermarket Type2
9.04,0.025,129.15,1998,FD3958,Low Sugar,Snack Foods,OUT002,Small,Tier 3,Food Mart
8.24,0.066,64.4,1998,FD8334,Low Sugar,Meat,OUT002,Small,Tier 3,Food Mart
8.69,0.087,92.38,1998,NC6067,No Sugar,Household,OUT002,Small,Tier 3,Food Mart
13.53,0.149,144.49,2009,NC8088,No Sugar,Health and Hygiene,OUT004,Medium,Tier 2,Supermarket Type2
10.71,0.079,111.89,1998,NC3194,No Sugar,Health and Hygiene,OUT002,Small,Tier 3,Food Mart
17.54,0.041,159.44,1999,FD802,Low Sugar,Snack Foods,OUT003,Medium,Tier 1,Departmental Store
15.25,0.008,228.55,1999,FD4272,reg,Baking Goods,OUT003,Medium,Tier 1,Departmental Store
13.36,0.102,143.48,2009,FD8336,Regular,Fruits and Vegetables,OUT004,Medium,Tier 2,Supermarket Type2
16.85,0.058,170.34,1999,NC1211,No Sugar,Health and Hygiene,OUT003,Medium,Tier 1,Departmental Store
14.62,0.166,210.23,1999,NC3074,No Sugar,Others,OUT003,Medium,Tier 1,Departmental Store
14.35,0.043,129.57,2009,FD5162,Low Sugar,Snack Foods,OUT004,Medium,Tier 2,Supermarket Type2
14.28,0.031,162.08,1987,FD5075,Regular,Canned,OUT001,High,Tier 2,Supermarket Type1
15.46,0.021,191.51,1999,FD7337,Low Sugar,Fruits and Vegetables,OUT003,Medium,Tier 1,Departmental Store
11.21,0.128,100.08,1998,FD8272,Low Sugar,Fruits and Vegetables,OUT002,Small,Tier 3,Food Mart
16.57,0.036,192.61,1999,FD7076,Low Sugar,Baking Goods,OUT003,Medium,Tier 1,Departmental Store
17.14,0.105,167.24,1999,NC4218,No Sugar,Household,OUT003,Medium,Tier 1,Departmental Store
12.03,0.048,176.72,2009,FD463,Low Sugar,Dairy,OUT004,Medium,Tier 2,Supermarket Type2
12.16,0.059,157.33,2009,FD5632,Low Sugar,Snack Foods,OUT004,Medium,Tier 2,Supermarket Type2
14.28,0.077,162.93,1987,NC6577,No Sugar,Household,OUT001,High,Tier 2,Supermarket Type1
13.38,0.03,130.7,2009,NC8754,No Sugar,Household,OUT004,Medium,Tier 2,Supermarket Type2
12.44,0.05,115.78,2009,FD295,Low Sugar,Dairy,OUT004,Medium,Tier 2,Supermarket Type2
13.91,0.046,162.65,1987,DR3573,Regular,Soft Drinks,OUT001,High,Tier 2,Supermarket Type1
16.07,0.167,148.86,1999,FD2412,Low Sugar,Meat,OUT003,Medium,Tier 1,Departmental Store
12.5,0.048,157.76,2009,FD5903,Low Sugar,Fruits and Vegetables,OUT004,Medium,Tier 2,Supermarket Type2
12.08,0.011,143.91,2009,FD8396,Low Sugar,Fruits and Vegetables,OUT004,Medium,Tier 2,Supermarket Type2
12.81,0.16,159.7,2009,NC2507,No Sugar,Household,OUT004,Medium,Tier 2,Supermarket Type2
14.2,0.033,135.22,2009,FD8319,Low Sugar,Fruits and Vegetables,OUT004,Medium,Tier 2,Supermarket Type2
10.02,0.032,146.9,2009,FD3030,Low Sugar,Frozen Foods,OUT004,Medium,Tier 2,Supermarket Type2
11.32,0.063,128.01,2009,FD2355,Low Sugar,Meat,OUT004,Medium,Tier 2,Supermarket Type2
11.45,0.124,125.22,2009,FD3727,Regular,Canned,OUT004,Medium,Tier 2,Supermarket Type2
14.73,0.173,136.46,2009,NC3628,No Sugar,Health and Hygiene,OUT004,Medium,Tier 2,Supermarket Type2
16.09,0.098,150.38,1999,FD2569,Regular,Breakfast,OUT003,Medium,Tier 1,Departmental Store
10.7,0.089,112.28,1987,FD4445,Low Sugar,Meat,OUT001,High,Tier 2,Supermarket Type1
13.28,0.104,143.17,2009,FD7111,Regular,Fruits and Vegetables,OUT004,Medium,Tier 2,Supermarket Type2
11.69,0.047,133.27,2009,FD4763,Low Sugar,Dairy,OUT004,Medium,Tier 2,Supermarket Type2
10.56,0.025,161.71,2009,FD5594,Low Sugar,Snack Foods,OUT004,Medium,Tier 2,Supermarket Type2
15.01,0.064,191.21,1987,FD7242,Low Sugar,Fruits and Vegetables,OUT001,High,Tier 2,Supermarket Type1
14.34,0.035,133.82,2009,FD6729,Regular,Dairy,OUT004,Medium,Tier 2,Supermarket Type2
8.97,0.049,95.58,1998,NC3091,No Sugar,Health and Hygiene,OUT002,Small,Tier 3,Food Mart
14.38,0.028,179.28,1987,NC809,No Sugar,Household,OUT001,High,Tier 2,Supermarket Type1
12.26,0.058,132.85,2009,FD6207,Low Sugar,Fruits and Vegetables,OUT004,Medium,Tier 2,Supermarket Type2
10.38,0.094,96.67,1998,NC5920,No Sugar,Household,OUT002,Small,Tier 3,Food Mart
13.75,0.061,164.34,1987,FD1557,Low Sugar,Fruits and Vegetables,OUT001,High,Tier 2,Supermarket Type1
13.45,0.08,148.98,2009,FD8096,Low Sugar,Starchy Foods,OUT004,Medium,Tier 2,Supermarket Type2
14.11,0.063,160.54,1987,FD6810,Regular,Fruits and Vegetables,OUT001,High,Tier 2,Supermarket Type1
12.47,0.017,174.78,2009,NC3164,No Sugar,Health and Hygiene,OUT004,Medium,Tier 2,Supermarket Type2
12.11,0.129,124.48,2009,DR3127,Low Sugar,Soft Drinks,OUT004,Medium,Tier 2,Supermarket Type2
13.56,0.091,181.83,1999,FD7562,Low Sugar,Canned,OUT003,Medium,Tier 1,Departmental Store
10.3,0.01,122.52,1987,FD6621,Low Sugar,Fruits and Vegetables,OUT001,High,Tier 2,Supermarket Type1
10.64,0.02,165.99,2009,DR2699,Low Sugar,Hard Drinks,OUT004,Medium,Tier 2,Supermarket Type2
12.8,0.03,135.8,2009,FD3818,Low Sugar,Frozen Foods,OUT004,Medium,Tier 2,Supermarket Type2
7.53,0.021,143.66,1998,FD8324,Low Sugar,Dairy,OUT002,Small,Tier 3,Food Mart
12.5,0.022,138.26,2009,FD7157,Low Sugar,Fruits and Vegetables,OUT004,Medium,Tier 2,Supermarket Type2
12.33,0.212,140.7,2009,NC1911,No Sugar,Household,OUT004,Medium,Tier 2,Supermarket Type2
14.14,0.021,155.28,2009,FD3039,Low Sugar,Canned,OUT004,Medium,Tier 2,Supermarket Type2
12.22,0.09,142.25,2009,NC1291,No Sugar,Household,OUT004,Medium,Tier 2,Supermarket Type2
10.77,0.083,180.96,2009,FD7137,reg,Meat,OUT004,Medium,Tier 2,Supermarket Type2
13.33,0.069,190.93,1987,FD1757,Low Sugar,Baking Goods,OUT001,High,Tier 2,Supermarket Type1
13.19,0.104,143.69,2009,FD6566,Regular,Starchy Foods,OUT004,Medium,Tier 2,Supermarket Type2
15.08,0.14,193.21,1987,FD2725,Low Sugar,Dairy,OUT001,High,Tier 2,Supermarket Type1
15.02,0.157,214.85,1999,FD2917,Low Sugar,Snack Foods,OUT003,Medium,Tier 1,Departmental Store
10.47,0.038,108.94,1998,FD5134,Low Sugar,Frozen Foods,OUT002,Small,Tier 3,Food Mart
11.27,0.065,122.63,2009,FD1397,Regular,Fruits and Vegetables,OUT004,Medium,Tier 2,Supermarket Type2
9.62,0.154,94.81,1998,NC6778,No Sugar,Household,OUT002,Small,Tier 3,Food Mart
10.89,0.007,113.48,1987,DR5106,Low Sugar,Soft Drinks,OUT001,High,Tier 2,Supermarket Type1
12.08,0.118,162.84,2009,NC7827,No Sugar,Household,OUT004,Medium,Tier 2,Supermarket Type2
12.42,0.053,188.37,1999,NC297,No Sugar,Others,OUT003,Medium,Tier 1,Departmental Store
11.47,0.041,116.17,2009,NC4616,No Sugar,Health and Hygiene,OUT004,Medium,Tier 2,Supermarket Type2
11.34,0.053,114.35,1987,FD2720,Low Sugar,Fruits and Vegetables,OUT001,High,Tier 2,Supermarket Type1
13.65,0.028,164.91,1987,FD6974,Low Sugar,Snack Foods,OUT001,High,Tier 2,Supermarket Type1
14.05,0.11,168.85,1999,FD908,Low Sugar,Fruits and Vegetables,OUT003,Medium,Tier 1,Departmental Store
13.01,0.054,144.54,2009,NC6437,No Sugar,Household,OUT004,Medium,Tier 2,Supermarket Type2
14.49,0.006,132.28,2009,FD2076,Low Sugar,Starchy Foods,OUT004,Medium,Tier 2,Supermarket Type2
13.48,0.097,122.58,2009,FD4839,Low Sugar,Snack Foods,OUT004,Medium,Tier 2,Supermarket Type2
9.91,0.044,136.33,2009,FD5907,Regular,Canned,OUT004,Medium,Tier 2,Supermarket Type2
12.95,0.045,91.27,1987,FD1710,Low Sugar,Canned,OUT001,High,Tier 2,Supermarket Type1
13.88,0.013,103.23,2009,FD6379,Low Sugar,Meat,OUT004,Medium,Tier 2,Supermarket Type2
11.26,0.092,96.32,1998,FD6396,Low Sugar,Canned,OUT002,Small,Tier 3,Food Mart
14.94,0.077,188.74,1987,NC8755,No Sugar,Household,OUT001,High,Tier 2,Supermarket Type1
