Product_Weight,Product_Allocated_Area,Product_MRP,Store_Establishment_Year,Product_Id,Product_Sugar_Content,Product_Type,Store_Id,Store_Size,Store_Location_City_Type,Store_Type
13.89,0.193,168.44,1987,NC7187,No Sugar,Household,OUT001,High,Tier 2,Supermarket Type1
12.51,0.069,154.31,2009,FD924,Low Sugar,Canned,OUT004,Medium,Tier 2,Supermarket Type2
11.57,0.065,111.84,1987,FD8179,Low Sugar,Fruits and Vegetables,OUT001,High,Tier 2,Supermarket Type1
11.41,0.113,143.49,2009,NC3994,No Sugar,Household,OUT004,Medium,Tier 2,Supermarket Type2
13.75,0.016,172.22,1999,FD7028,Low Sugar,Fruits and Vegetables,OUT003,Medium,Tier 1,Departmental Store
10.29,0.174,100.03,1998,NC2269,No Sugar,Health and Hygiene,OUT002,Small,Tier 3,Food Mart
13.82,0.047,168.29,1987,FD6325,Low Sugar,Dairy,OUT001,High,Tier 2,Supermarket Type1
14.41,0.035,131.41,2009,FD4371,Regular,Frozen Foods,OUT004,Medium,Tier 2,Supermarket Type2
10.3,0.134,137.82,2009,FD1940,Regular,Snack Foods,OUT004,Medium,Tier 2,Supermarket Type2
11.3,0.033,163.81,2009,DR3716,Low Sugar,Soft Drinks,OUT004,Medium,Tier 2,Supermarket Type2
11.27,0.027,87.56,1998,FD7048,Low Sugar,Meat,OUT002,Small,Tier 3,Food Mart
8.27,0.145,116.25,1998,FD2928,Regular,Snack Foods,OUT002,Small,Tier 3,Food Mart
10.31,0.07,122.61,1987,FD1025,Low Sugar,Dairy,OUT001,High,Tier 2,Supermarket Type1
17.39,0.07,137.14,1999,DR6796,Low Sugar,Soft Drinks,OUT003,Medium,Tier 1,Departmental Store
13.13,0.053,148.39,2009,FD1842,Regular,Canned,OUT004,Medium,Tier 2,Supermarket Type2
11.39,0.066,153.58,2009,FD4898,Low Sugar,Canned,OUT004,Medium,Tier 2,Supermarket Type2
8.41,0.038,125.52,1998,FD8328,Low Sugar,Dairy,OUT002,Small,Tier 3,Food Mart
8.91,0.013,127.02,1998,NC6272,No Sugar,Health and Hygiene,OUT002,Small,Tier 3,Food Mart
15.8,0.09,183.34,1987,FD694,Low Sugar,Baking Goods,OUT001,High,Tier 2,Supermarket Type1
13.33,0.174,112.98,2009,FD5656,Low Sugar,Frozen Foods,OUT004,Medium,Tier 2,Supermarket Type2
17.58,0.077,186.16,1999,NC6853,No Sugar,Others,OUT003,Medium,Tier 1,Departmental Store
10.81,0.04,117.47,1987,FD7235,Regular,Frozen Foods,OUT001,High,Tier 2,Supermarket Type1
9.62,0.128,128.23,1987,FD4408,Regular,Baking Goods,OUT001,High,Tier 2,Supermarket Type1
11.67,0.103,134.73,2009,FD721,Regular,Fruits and Vegetables,OUT004,Medium,Tier 2,Supermarket Type2
13.24,0.054,123.06,2009,FD2556,Low Sugar,Baking Goods,OUT004,Medium,Tier 2,Supermarket Type2
17.79,0.049,164.33,1999,FD7421,Low Sugar,Dairy,OUT003,Medium,Tier 1,Departmental Store
10.38,0.012,87.14,1998,FD1903,Regular,Fruits and Vegetables,OUT002,Small,Tier 3,Food Mart
13.76,0.059,142.63,2009,FD1074,Regular,Fruits and Vegetables,OUT004,Medium,Tier 2,Supermarket Type2
13.78,0.012,154.9,2009,NC791,No Sugar,Others,OUT004,Medium,Tier 2,Supermarket Type2
11.43,0.057,104.83,1987,NC8487,No Sugar,Others,OUT001,High,Tier 2,Supermarket Type1
13.32,0.08,161.91,2009,FD1099,Regular,Frozen Foods,OUT004,Medium,Tier 2,Supermarket Type2
10.06,0.127,93.41,1987,FD102,Low Sugar,Snack Foods,OUT001,High,Tier 2,Supermarket Type1
9.94,0.126,114.27,1998,FD2990,Low Sugar,Fruits and Vegetables,OUT002,Small,Tier 3,Food Mart
18.0,0.118,179.6,1999,FD5389,Low Sugar,Fruits and Vegetables,OUT003,Medium,Tier 1,Departmental Store
11.38,0.086,168.02,2009,FD1779,Low Sugar,Fruits and Vegetables,OUT004,Medium,Tier 2,Supermarket Type2
12.81,0.066,157.7,2009,FD626,Low Sugar,Fruits and Vegetables,OUT004,Medium,Tier 2,Supermarket Type2
13.45,0.094,192.35,1987,FD1686,Low Sugar,Baking Goods,OUT001,High,Tier 2,Supermarket Type1
18.98,0.021,203.09,1999,FD3681,Regular,Frozen Foods,OUT003,Medium,Tier 1,Departmental Store
15.81,0.088,130.95,2009,FD4538,Low Sugar,Dairy,OUT004,Medium,Tier 2,Supermarket Type2
14.44,0.012,151.93,2009,DR2739,Low Sugar,Soft Drinks,OUT004,Medium,Tier 2,Supermarket Type2
10.29,0.113,166.58,2009,FD1350,Low Sugar,Canned,OUT004,Medium,Tier 2,Supermarket Type2
12.94,0.075,109.45,2009,FD815,Low Sugar,Snack Foods,OUT004,Medium,Tier 2,Supermarket Type2
17.29,0.125,207.43,1999,FD4516,Low Sugar,Baking Goods,OUT003,Medium,Tier 1,Departmental Store
15.7,0.042,169.76,1987,FD5158,Low Sugar,Meat,OUT001,High,Tier 2,Supermarket Type1
13.04,0.034,185.53,1999,FD7000,Low Sugar,Dairy,OUT003,Medium,Tier 1,Departmental Store
11.25,0.031,105.49,1998,NC5811,No Sugar,Household,OUT002,Small,Tier 3,Food Mart
13.79,0.106,162.59,1987,FD6249,Low Sugar,Fruits and Vegetables,OUT001,High,Tier 2,Supermarket Type1
10.01,0.053,111.14,1998,FD8285,Regular,Dairy,OUT002,Small,Tier 3,Food Mart
11.86,0.035,101.33,1987,FD5591,Regular,Breakfast,OUT001,High,Tier 2,Supermarket Type1
16.07,0.067,176.39,1987,FD2191,Regular,Meat,OUT001,High,Tier 2,Supermarket Type1
8.85,0.034,104.51,1998,FD8399,Regular,Snack Foods,OUT002,Small,Tier 3,Food Mart
16.67,0.017,208.21,1999,FD7695,Low Sugar,Dairy,OUT003,Medium,Tier 1,Departmental Store
14.7,0.015,227.14,1999,DR3660,Low Sugar,Soft Drinks,OUT003,Medium,Tier 1,Departmental Store
12.81,0.074,111.97,2009,NC756,No Sugar,Health and Hygiene,OUT004,Medium,Tier 2,Supermarket Type2
12.0,0.076,152.55,2009,NC7657,No Sugar,Health and Hygiene,OUT004,Medium,Tier 2,Supermarket Type2
14.5,0.172,156.08,1987,FD3718,Low Sugar,Fruits and Vegetables,OUT001,High,Tier 2,Supermarket Type1
15.45,0.28,160.62,1999,FD3376,Regular,Snack Foods,OUT003,Medium,Tier 1,Departmental Store
11.58,0.018,141.99,2009,FD6644,Low Sugar,Meat,OUT004,Medium,Tier 2,Supermarket Type2
15.18,0.079,190.65,1987,FD7274,Regular,Snack Foods,OUT001,High,Tier 2,Supermarket Type1
11.14,0.038,138.81,2009,FD3860,Low Sugar,Dairy,OUT004,Medium,Tier 2,Supermarket Type2
11.48,0.031,113.48,2009,FD4914,Regular,Baking Goods,OUT004,Medium,Tier 2,Supermarket Type2
9.86,0.01,152.54,2009,FD5808,Regular,Baking Goods,OUT004,Medium,Tier 2,Supermarket Type2
9.06,0.027,152.67,2009,FD4376,Low Sugar,Canned,OUT004,Medium,Tier 2,Supermarket Type2
9.6,0.06,124.9,1987,NC8535,No Sugar,Health and Hygiene,OUT001,High,Tier 2,Supermarket Type1
15.49,0.149,166.24,1999,FD8052,Low Sugar,Fruits and Vegetables,OUT003,Medium,Tier 1,Departmental Store
13.28,0.115,184.11,1999,FD8442,Regular,Meat,OUT003,Medium,Tier 1,Departmental Store
12.31,0.029,132.27,2009,FD7856,Low Sugar,Baking Goods,OUT004,Medium,Tier 2,Supermarket Type2
12.95,0.076,157.84,2009,FD2768,Low Sugar,Dairy,OUT004,Medium,Tier 2,Supermarket Type2
8.95,0.016,108.2,1998,FD1917,Regular,Baking Goods,OUT002,Small,Tier 3,Food Mart
14.5,0.102,145.7,2009,FD6984,Low Sugar,Snack Foods,OUT004,Medium,Tier 2,Supermarket Type2
12.74,0.113,188.23,1999,NC4505,No Sugar,Health and Hygiene,OUT003,Medium,Tier 1,Departmental Store
10.2,0.073,152.0,2009,FD5521,Low Sugar,Dairy,OUT004,Medium,Tier 2,Supermarket Type2
13.09,0.062,132.24,2009,DR8485,Low Sugar,Soft Drinks,OUT004,Medium,Tier 2,Supermarket Type2
14.5,0.062,180.97,1987,FD1402,Low Sugar,Meat,OUT001,High,Tier 2,Supermarket Type1
14.96,0.033,179.22,1987,FD7549,Regular,Baking Goods,OUT001,High,Tier 2,Supermarket Type1
15.01,0.033,190.45,1987,FD7685,Low Sugar,Dairy,OUT001,High,Tier 2,Supermarket Type1
14.93,0.047,202.51,1999,NC522,No Sugar,Household,OUT003,Medium,Tier 1,Departmental Store
11.35,0.062,131.18,2009,FD7182,Low Sugar,Dairy,OUT004,Medium,Tier 2,Supermarket Type2
10.41,0.035,134.92,2009,NC5211,No Sugar,Household,OUT004,Medium,Tier 2,Supermarket Type2
9.65,0.154,119.85,1999,FD169,Regular,Meat,OUT003,Medium,Tier 1,Departmental Store
10.44,0.022,97.29,1998,FD5549,Regular,Frozen Foods,OUT002,Small,Tier 3,Food Mart
13.6,0.022,147.93,2009,FD2965,Low Sugar,Snack Foods,OUT004,Medium,Tier 2,Supermarket Type2
12.69,0.113,137.99,2009,FD2272,Regular,Breads,OUT004,Medium,Tier 2,Supermarket Type2
10.46,0.118,155.19,1998,NC329,No Sugar,Household,OUT002,Small,Tier 3,Food Mart
13.32,0.047,142.68,2009,FD3214,Low Sugar,Fruits and Vegetables,OUT004,Medium,Tier 2,Supermarket Type2
11.64,0.078,190.67,1987,FD874,Low Sugar,Meat,OUT001,High,Tier 2,Supermarket Type1
10.5,0.14,106.26,1998,FD5419,Low Sugar,Baking Goods,OUT002,Small,Tier 3,Food Mart
14.5,0.033,160.2,1987,FD4965,Low Sugar,Baking Goods,OUT001,High,Tier 2,Supermarket Type1
15.93,0.026,168.48,1987,FD918,Regular,Baking Goods,OUT001,High,Tier 2,Supermarket Type1
14.79,0.065,176.73,1987,DR515,Low Sugar,Soft Drinks,OUT001,High,Tier 2,Supermarket Type1
10.11,0.036,139.32,2009,FD5109,Low Sugar,Fruits and Vegetables,OUT004,Medium,Tier 2,Supermarket Type2
16.13,0.069,157.36,1999,FD7496,Regular,Snack Foods,OUT003,Medium,Tier 1,Departmental Store
8.9,0.02,108.29,1998,FD7263,Regular,Fruits and Vegetables,OUT002,Small,Tier 3,Food Mart
14.3,0.038,102.93,2009,FD1061,Low Sugar,Snack Foods,OUT004,Medium,Tier 2,Supermarket Type2
10.92,0.023,114.87,1987,DR8623,Low Sugar,Soft Drinks,OUT001,High,Tier 2,Supermarket Type1
12.56,0.128,163.28,2009,FD1792,Regular,Baking Goods,OUT004,Medium,Tier 2,Supermarket Type2
11.74,0.03,90.7,1998,FD5665,Low Sugar,Breakfast,OUT002,Small,Tier 3,Food Mart
12.08,0.035,119.58,2009,FD2487,Low Sugar,Snack Foods,OUT004,Medium,Tier 2,Supermarket Type2
8.96,0.01,96.35,1998,FD5628,Low Sugar,Dairy,OUT002,Small,Tier 3,Food Mart
15.09,0.037,128.49,2009,FD1352,Regular,Snack Foods,OUT004,Medium,Tier 2,Supermarket Type2
9.37,0.086,157.13,2009,DR5266,Low Sugar,Soft Drinks,OUT004,Medium,Tier 2,Supermarket Type2
12.4,0.056,168.06,2009,FD5273,Low Sugar,Snack Foods,OUT004,Medium,Tier 2,Supermarket Type2
12.75,0.093,116.25,2009,DR5458,Low Sugar,Soft Drinks,OUT004,Medium,Tier 2,Supermarket Type2
13.59,0.015,141.86,2009,NC1563,No Sugar,Household,OUT004,Medium,Tier 2,Supermarket Type2
12.78,0.128,171.78,2009,FD2869,Low Sugar,Snack Foods,OUT004,Medium,Tier 2,Supermarket Type2
14.77,0.055,151.41,1987,NC7752,No Sugar,Health and Hygiene,OUT001,High,Tier 2,Supermarket Type1
9.16,0.026,86.38,1998,FD1900,Low Sugar,Fruits and Vegetables,OUT002,Small,Tier 3,Food Mart
9.51,0.079,94.15,1998,NC1898,No Sugar,Household,OUT002,Small,Tier 3,Food Mart
11.89,0.1,165.2,2009,FD6749,Low Sugar,Fruits and Vegetables,OUT004,Medium,Tier 2,Supermarket Type2
15.79,0.146,159.01,1999,FD7887,Low Sugar,Seafood,OUT003,Medium,Tier 1,Departmental Store
10.89,0.173,105.54,1998,FD390,Low Sugar,Fruits and Vegetables,OUT002,Small,Tier 3,Food Mart
11.82,0.061,113.32,2009,FD2481,Low Sugar,Meat,OUT004,Medium,Tier 2,Supermarket Type2
13.98,0.039,178.92,1999,FD4688,Low Sugar,Fruits and Vegetables,OUT003,Medium,Tier 1,Departmental Store
14.99,0.025,194.94,1987,FD6766,Low Sugar,Breads,OUT001,High,Tier 2,Supermarket Type1
16.46,0.01,186.04,1999,FD5531,Low Sugar,Fruits and Vegetables,OUT003,Medium,Tier 1,Departmental Store
14.22,0.027,170.66,1999,FD8545,Regular,Meat,OUT003,Medium,Tier 1,Departmental Store
10.89,0.032,147.02,2009,FD617,Regular,Baking Goods,OUT004,Medium,Tier 2,Supermarket Type2
12.97,0.036,184.16,1999,FD2742,Regular,Snack Foods,OUT003,Medium,Tier 1,Departmental Store
11.89,0.028,108.68,1987,FD7798,Regular,Baking Goods,OUT001,High,Tier 2,Supermarket Type1
12.85,0.071,149.41,2009,DR1285,Regular,Soft Drinks,OUT004,Medium,Tier 2,Supermarket Type2
12.15,0.107,118.28,2009,FD6821,Low Sugar,Dairy,OUT004,Medium,Tier 2,Supermarket Type2
12.39,0.015,171.28,2009,FD1492,Low Sugar,Baking Goods,OUT004,Medium,Tier 2,Supermarket Type2
13.58,0.04,144.93,2009,NC4689,No Sugar,Health and Hygiene,OUT004,Medium,Tier 2,Supermarket Type2
11.88,0.21,129.82,2009,FD7829,Low Sugar,Frozen Foods,OUT004,Medium,Tier 2,Supermarket Type2
9.36,0.039,107.02,1998,NC3084,No Sugar,Household,OUT002,Small,Tier 3,Food Mart
14.52,0.031,174.8,1999,FD6698,Low Sugar,Snack Foods,OUT003,Medium,Tier 1,Departmental Store
5.72,0.054,73.62,1998,FD6180,Regular,Fruits and Vegetables,OUT002,Small,Tier 3,Food Mart
12.61,0.086,146.61,2009,FD6603,Low Sugar,Canned,OUT004,Medium,Tier 2,Supermarket Type2
11.01,0.123,101.95,1998,FD4979,Low Sugar,Frozen Foods,OUT002,Small,Tier 3,Food Mart
7.73,0.068,115.8,1998,NC2363,No Sugar,Health and Hygiene,OUT002,Small,Tier 3,Food Mart
13.24,0.077,160.15,2009,FD5501,Regular,Meat,OUT004,Medium,Tier 2,Supermarket Type2
12.97,0.147,133.97,2009,DR2923,Low Sugar,Soft Drinks,OUT004,Medium,Tier 2,Supermarket Type2
11.5,0.128,132.55,2009,FD6436,Low Sugar,Fruits and Vegetables,OUT004,Medium,Tier 2,Supermarket Type2
15.64,0.06,183.21,1987,FD8288,Regular,Baking Goods,OUT001,High,Tier 2,Supermarket Type1
14.53,0.132,174.17,1999,FD6801,Low Sugar,Baking Goods,OUT003,Medium,Tier 1,Departmental Store
13.76,0.153,164.47,1987,FD7683,Low Sugar,Dairy,OUT001,High,Tier 2,Supermarket Type1
15.95,0.043,196.35,1999,FD8214,Low Sugar,Snack Foods,OUT003,Medium,Tier 1,Departmental Store
9.14,0.036,159.23,2009,FD2428,Regular,Baking Goods,OUT004,Medium,Tier 2,Supermarket Type2
11.05,0.12,147.05,2009,NC50,No Sugar,Health and Hygiene,OUT004,Medium,Tier 2,Supermarket Type2
13.23,0.123,109.06,2009,FD7602,Low Sugar,Starchy Foods,OUT004,Medium,Tier 2,Supermarket Type2
10.24,0.078,133.55,2009,FD1035,Low Sugar,Snack Foods,OUT004,Medium,Tier 2,Supermarket Type2
9.65,0.117,106.35,1998,FD5403,Low Sugar,Breads,OUT002,Small,Tier 3,Food Mart
11.03,0.024,82.26,1998,FD8302,Low Sugar,Baking Goods,OUT002,Small,Tier 3,Food Mart
10.77,0.069,145.19,2009,NC5112,No Sugar,Household,OUT004,Medium,Tier 2,Supermarket Type2
13.92,0.013,175.56,1999,FD4560,Low Sugar,Frozen Foods,OUT003,Medium,Tier 1,Departmental Store
11.19,0.015,168.64,2009,FD2749,Low Sugar,Fruits and Vegetables,OUT004,Medium,Tier 2,Supermarket Type2
11.09,0.036,110.69,1987,FD1732,Regular,Seafood,OUT001,High,Tier 2,Supermarket Type1
13.62,0.074,129.19,2009,FD103,Low Sugar,Dairy,OUT004,Medium,Tier 2,Supermarket Type2
14.67,0.118,173.5,1999,NC2343,No Sugar,Others,OUT003,Medium,Tier 1,Departmental Store
10.77,0.126,141.22,2009,NC6513,No Sugar,Household,OUT004,Medium,Tier 2,Supermarket Type2
13.28,0.045,149.12,2009,FD398,Low Sugar,Dairy,OUT004,Medium,Tier 2,Supermarket Type2
12.83,0.017,117.53,2009,DR8446,Low Sugar,Hard Drinks,OUT004,Medium,Tier 2,Supermarket Type2
12.67,0.119,152.41,2009,FD3893,Regular,Seafood,OUT004,Medium,Tier 2,Supermarket Type2
12.02,0.026,186.55,1987,NC7753,No Sugar,Health and Hygiene,OUT001,High,Tier 2,Supermarket Type1
12.25,0.025,153.72,2009,FD7326,Low Sugar,Snack Foods,OUT004,Medium,Tier 2,Supermarket Type2
11.29,0.071,154.96,2009,FD5905,Low Sugar,Dairy,OUT004,Medium,Tier 2,Supermarket Type2
14.85,0.113,177.8,1998,FD523,Low Sugar,Snack Foods,OUT002,Small,Tier 3,Food Mart
11.76,0.082,180.96,2009,FD8039,Regular,Fruits and Vegetables,OUT004,Medium,Tier 2,Supermarket Type2
8.47,0.033,116.52,1998,DR5915,Regular,Soft Drinks,OUT002,Small,Tier 3,Food Mart
16.5,0.11,160.79,1987,FD3136,Low Sugar,Canned,OUT001,High,Tier 2,Supermarket Type1
12.72,0.151,127.92,2009,FD5986,Low Sugar,Snack Foods,OUT004,Medium,Tier 2,Supermarket Type2
15.76,0.038,170.12,1987,FD2874,Regular,Dairy,OUT001,High,Tier 2,Supermarket Type1
10.77,0.065,104.63,1998,FD1217,Regular,Canned,OUT002,Small,Tier 3,Food Mart
12.95,0.023,138.22,2009,FD7428,Regular,Meat,OUT004,Medium,Tier 2,Supermarket Type2
13.61,0.044,130.29,2009,FD6005,Regular,Baking Goods,OUT004,Medium,Tier 2,Supermarket Type2
14.58,0.058,155.51,1987,NC1784,No Sugar,Household,OUT001,High,Tier 2,Supermarket Type1
10.69,0.039,103.88,1998,FD2326,Low Sugar,Frozen Foods,OUT002,Small,Tier 3,Food Mart
11.85,0.03,157.48,2009,FD6317,Low Sugar,Baking Goods,OUT004,Medium,Tier 2,Supermarket Type2
9.12,0.057,136.29,1987,FD3017,Regular,Snack Foods,OUT001,High,Tier 2,Supermarket Type1
8.62,0.16,104.51,1998,FD6648,Regular,Snack Foods,OUT002,Small,Tier 3,Food Mart
11.55,0.035,90.8,1987,FD242,Low Sugar,Fruits and Vegetables,OUT001,High,Tier 2,Supermarket Type1
14.22,0.077,145.91,2009,NC7631,No Sugar,Household,OUT004,Medium,Tier 2,Supermarket Type2
14.19,0.182,141.96,2009,FD2241,Regular,Baking Goods,OUT004,Medium,Tier 2,Supermarket Type2
13.3,0.11,103.39,2009,FD6822,Low Sugar,Meat,OUT004,Medium,Tier 2,Supermarket Type2
10.51,0.048,76.35,1998,FD3022,Low Sugar,Dairy,OUT002,Small,Tier 3,Food Mart
12.0,0.097,141.49,2009,FD6487,Low Sugar,Dairy,OUT004,Medium,Tier 2,Supermarket Type2
10.98,0.029,163.33,2009,FD1740,Low Sugar,Canned,OUT004,Medium,Tier 2,Supermarket Type2
13.06,0.112,87.14,1987,FD7128,Regular,Meat,OUT001,High,Tier 2,Supermarket Type1
12.21,0.108,173.81,2009,FD1369,Low Sugar,Snack Foods,OUT004,Medium,Tier 2,Supermarket Type2
15.3,0.085,160.14,1999,FD8204,Low Sugar,Baking Goods,OUT003,Medium,Tier 1,Departmental Store
12.82,0.112,178.24,1987,FD4964,Low Sugar,Dairy,OUT001,High,Tier 2,Supermarket Type1
13.31,0.054,143.27,2009,FD3086,Regular,Snack Foods,OUT004,Medium,Tier 2,Supermarket Type2
13.89,0.031,151.15,2009,NC8523,No Sugar,Household,OUT004,Medium,Tier 2,Supermarket Type2
10.42,0.032,103.85,1998,FD3895,Low Sugar,Fruits and Vegetables,OUT002,Small,Tier 3,Food Mart
11.62,0.034,161.09,2009,NC5800,No Sugar,Household,OUT004,Medium,Tier 2,Supermarket Type2
11.32,0.034,131.74,2009,NC2328,No Sugar,Household,OUT004,Medium,Tier 2,Supermarket Type2
9.88,0.046,168.91,2009,FD6172,Low Sugar,Fruits and Vegetables,OUT004,Medium,Tier 2,Supermarket Type2
14.8,0.106,160.86,1999,FD8704,Regular,Dairy,OUT003,Medium,Tier 1,Departmental Store
9.65,0.092,140.61,1999,FD5,Regular,Snack Foods,OUT003,Medium,Tier 1,Departmental Store
12.92,0.028,191.12,1999,FD6688,Low Sugar,Fruits and Vegetables,OUT003,Medium,Tier 1,Departmental Store
10.78,0.08,155.54,2009,FD3933,Low Sugar,Dairy,OUT004,Medium,Tier 2,Supermarket Type2
9.58,0.126,170.34,2009,FD6374,Low Sugar,Baking Goods,OUT004,Medium,Tier 2,Supermarket Type2
10.57,0.053,119.58,1987,FD3311,Low Sugar,Baking Goods,OUT001,High,Tier 2,Supermarket Type1
14.74,0.147,99.48,2009,FD6964,Low Sugar,Canned,OUT004,Medium,Tier 2,Supermarket Type2
16.3,0.014,171.06,1987,FD7220,Low Sugar,Snack Foods,OUT001,High,Tier 2,Supermarket Type1
9.8,0.21,112.39,1998,NC5135,No Sugar,Health and Hygiene,OUT002,Small,Tier 3,Food Mart
8.48,0.186,81.59,1998,FD3939,Regular,Canned,OUT002,Small,Tier 3,Food Mart
13.07,0.118,172.25,1987,FD2617,Low Sugar,Dairy,OUT001,High,Tier 2,Supermarket Type1
12.76,0.017,192.15,1999,FD1701,Low Sugar,Meat,OUT003,Medium,Tier 1,Departmental Store
12.17,0.03,146.13,2009,FD7677,Regular,Dairy,OUT004,Medium,Tier 2,Supermarket Type2
14.37,0.142,133.57,2009,FD5839,Low Sugar,Fruits and Vegetables,OUT004,Medium,Tier 2,Supermarket Type2
12.1,0.019,93.81,1998,FD4869,Regular,Fruits and Vegetables,OUT002,Small,Tier 3,Food Mart
13.11,0.11,176.0,1987,FD8426,Regular,Fruits and Vegetables,OUT001,High,Tier 2,Supermarket Type1
15.01,0.094,164.47,1999,NC7744,No Sugar,Household,OUT003,Medium,Tier 1,Departmental Store
10.51,0.062,53.83,1998,FD3923,Low Sugar,Dairy,OUT002,Small,Tier 3,Food Mart
13.37,0.089,108.51,2009,FD3380,Low Sugar,Dairy,OUT004,Medium,Tier 2,Supermarket Type2
12.24,0.14,127.3,2009,FD979,Low Sugar,Fruits and Vegetables,OUT004,Medium,Tier 2,Supermarket Type2
14.61,0.094,165.52,1999,FD132,Low Sugar,Snack Foods,OUT003,Medium,Tier 1,Departmental Store
16.95,0.042,194.85,1999,FD1251,Regular,Fruits and Vegetables,OUT003,Medium,Tier 1,Departmental Store
10.74,0.175,151.56,2009,FD7001,Low Sugar,Fruits and Vegetables,OUT004,Medium,Tier 2,Supermarket Type2
15.87,0.099,128.43,2009,FD8739,Low Sugar,Fruits and Vegetables,OUT004,Medium,Tier 2,Supermarket Type2
14.08,0.121,159.31,1987,FD880,reg,Snack Foods,OUT001,High,Tier 2,Supermarket Type1
10.45,0.021,161.39,2009,FD7145,Regular,Snack Foods,OUT004,Medium,Tier 2,Supermarket Type2
11.92,0.035,166.65,2009,FD5757,Low Sugar,Meat,OUT004,Medium,Tier 2,Supermarket Type2
12.44,0.02,150.39,2009,FD7599,Regular,Snack Foods,OUT004,Medium,Tier 2,Supermarket Type2
14.34,0.014,160.3,1987,FD3313,reg,Meat,OUT001,High,Tier 2,Supermarket Type1
13.15,0.056,134.82,2009,FD3940,Regular,Meat,OUT004,Medium,Tier 2,Supermarket Type2
12.87,0.055,148.99,2009,NC3778,No Sugar,Health and Hygiene,OUT004,Medium,Tier 2,Supermarket Type2
13.79,0.124,133.55,2009,FD3600,Low Sugar,Dairy,OUT004,Medium,Tier 2,Supermarket Type2
15.21,0.035,159.27,1987,FD376,Regular,Canned,OUT001,High,Tier 2,Supermarket Type1
16.53,0.077,215.22,1999,FD8344,Regular,Meat,OUT003,Medium,Tier 1,Departmental Store
10.88,0.058,105.11,1998,FD6683,Low Sugar,Seafood,OUT002,Small,Tier 3,Food Mart
10.52,0.045,153.92,2009,FD7974,Low Sugar,Dairy,OUT004,Medium,Tier 2,Supermarket Type2
10.29,0.023,123.32,1987,NC7058,No Sugar,Health and Hygiene,OUT001,High,Tier 2,Supermarket Type1
13.94,0.03,95.32,2009,NC2798,No Sugar,Household,OUT004,Medium,Tier 2,Supermarket Type2
13.84,0.176,171.83,1999,FD2610,Regular,Snack Foods,OUT003,Medium,Tier 1,Departmental Store
15.29,0.029,173.15,1998,FD200,Low Sugar,Fruits and Vegetables,OUT002,Small,Tier 3,Food Mart
15.51,0.073,170.86,1987,DR1356,reg,Soft Drinks,OUT001,High,Tier 2,Supermarket Type1
12.7,0.108,99.65,1987,FD630,Low Sugar,Meat,OUT001,High,Tier 2,Supermarket Type1
10.13,0.128,100.5,1998,FD4586,Low Sugar,Frozen Foods,OUT002,Small,Tier 3,Food Mart
13.75,0.023,161.12,2009,FD3677,Low Sugar,Dairy,OUT004,Medium,Tier 2,Supermarket Type2
10.52,0.024,132.07,2009,FD3529,Low Sugar,Baking Goods,OUT004,Medium,Tier 2,Supermarket Type2
10.6,0.027,91.29,1987,FD456,Low Sugar,Meat,OUT001,High,Tier 2,Supermarket Type1
14.76,0.113,129.19,2009,FD6916,Low Sugar,Dairy,OUT004,Medium,Tier 2,Supermarket Type2
10.4,0.1,93.25,1998,FD949,Regular,Snack Foods,OUT002,Small,Tier 3,Food Mart
12.03,0.084,127.16,2009,NC1759,No Sugar,Household,OUT004,Medium,Tier 2,Supermarket Type2
13.74,0.149,157.19,2009,NC8467,No Sugar,Household,OUT004,Medium,Tier 2,Supermarket Type2
9.06,0.074,120.19,1998,FD8593,Low Sugar,Snack Foods,OUT002,Small,Tier 3,Food Mart
13.19,0.169,146.81,2009,FD1561,Low Sugar,Snack Foods,OUT004,Medium,Tier 2,Supermarket Type2
9.97,0.083,96.19,1998,NC1857,No Sugar,Household,OUT002,Small,Tier 3,Food Mart
7.96,0.017,115.71,1998,FD688,Regular,Fruits and Vegetables,OUT002,Small,Tier 3,Food Mart
11.6,0.129,118.92,2009,FD2564,Low Sugar,Canned,OUT004,Medium,Tier 2,Supermarket Type2
9.55,0.127,100.28,1998,FD5523,Regular,Dairy,OUT002,Small,Tier 3,Food Mart
6.6,0.17,107.3,1998,FD6360,Low Sugar,Fruits and Vegetables,OUT002,Small,Tier 3,Food Mart
7.89,0.048,110.15,1998,FD5692,Low Sugar,Fruits and Vegetables,OUT002,Small,Tier 3,Food Mart
12.97,0.115,136.05,2009,FD3479,Low Sugar,Canned,OUT004,Medium,Tier 2,Supermarket Type2
8.71,0.076,153.67,2009,FD8738,Low Sugar,Dairy,OUT004,Medium,Tier 2,Supermarket Type2
13.47,0.078,156.38,2009,DR5338,Low Sugar,Soft Drinks,OUT004,Medium,Tier 2,Supermarket Type2
14.8,0.017,177.73,1987,FD5065,Low Sugar,Snack Foods,OUT001,High,Tier 2,Supermarket Type1
16.55,0.052,184.84,1999,FD6536,Regular,Canned,OUT003,Medium,Tier 1,Departmental Store
11.99,0.075,161.14,2009,FD5850,Low Sugar,Frozen Foods,OUT004,Medium,Tier 2,Supermarket Type2
11.27,0.031,154.9,2009,DR2331,Low Sugar,Soft Drinks,OUT004,Medium,Tier 2,Supermarket Type2
